Outcome,Subject,NegLogLike_Symmetric,NegLogLike_Directional,DeltaNegLogLike_DirectionalMinusSymmetric,BIC_Symmetric,BIC_Directional,DeltaBIC_DirectionalMinusSymmetric,DirectionalPreferredByBIC
RT,VP0410,-302.04391911089,-304.963958943378,-2.92003983248736,-521.785057804285,-527.625137469259,-5.84007966497472,1
RT,VP0411,-115.265763837059,-114.530470449956,0.735293387102956,-149.645295358844,-148.174708584638,1.47058677420591,0
RT,VP0412,-124.948969072622,-128.801913480721,-3.85294440809906,-167.532297447808,-175.238186264006,-7.70588881619813,1
RT,VP0413,-423.208397995518,-422.128892013296,1.07950598222288,-764.734843666331,-762.575831701885,2.15901196444577,0
RT,VP0414,-294.453149819727,-296.311668586212,-1.85851876648479,-507.684381099671,-511.401418632641,-3.71703753296958,1
RT,VP0415,-14.3446604048748,-19.9392198209581,-5.59455941608326,53.3715416004184,42.1824227682519,-11.1891188321665,1
RT,VP0416,-34.9385826165358,-38.2484830353839,-3.30990041884814,12.2988980618448,5.67909722414853,-6.61980083769629,1
RT,VP0417,190.940361267324,185.177762393411,-5.76259887391274,460.848392182067,449.323194434241,-11.5251977478255,1
RT,VP0418,-230.568286004242,-228.49483029722,2.07345570702194,-378.339894721065,-374.192983307021,4.14691141404387,0
RT,VP0419,-418.980533094546,-425.397566065857,-6.41703297131113,-756.173386308199,-769.007452250822,-12.8340659426224,1
RT,VP0420,-70.5308877245221,-66.4062670064128,4.12462071810927,-60.6825587996592,-52.4333173634407,8.24924143621854,0
RT,VP0421,57.5918227462225,57.6027754617641,0.0109527155415208,195.927188849461,195.949094280545,0.0219054310830415,0
RT,VP0422,-12.2404293349534,-16.1661214540006,-3.92569211904714,55.8241462401727,47.9727620020784,-7.85138423809428,1
RT,VP0423,-131.35329208849,-132.087279165989,-0.733987077499023,-183.475529470709,-184.943503625707,-1.46797415499805,1
RT,VP0424,118.833381908968,116.717354878087,-2.1160270308813,316.848872161311,312.616818099548,-4.2320540617626,1
RT,VP0425,60.7400990378708,61.0600696513251,0.319970613454302,200.530798253639,201.170739480548,0.639941226908604,0
RT,VP0426,-67.3753801372357,-69.9315731094161,-2.55619297218044,-52.9762455073519,-58.0886314517128,-5.11238594436088,1
RT,VP0427,-527.880369640745,-524.361567091436,3.51880254930893,-973.470570530945,-966.432965432327,7.03760509861786,0
RT,VP0428,49.2421238721056,38.6707888729017,-10.5713349992039,179.856939255445,158.714269257037,-21.1426699984079,1
RT,VP0429,-191.265562296371,-190.236733410703,1.02882888566785,-300.87575035199,-298.818092580654,2.0576577713357,0
RT,VP0430,232.291521008944,231.413480685847,-0.878040323097707,543.298424867808,541.542344221612,-1.75608064619541,1
RT,VP0431,-286.744015599596,-286.13912083638,0.604894763216635,-491.979898069543,-490.77010854311,1.20978952643327,0
RT,VP0432,-208.720104842241,-212.542986818202,-3.82288197596137,-335.945552131767,-343.59131608369,-7.64576395192273,1
RT,VP0433,-368.896018950927,-366.391132953822,2.50488599710536,-655.215102258145,-650.205330263934,5.00977199421072,0
RT,VP0434,66.6663430580588,68.2327191298906,1.56637607183177,213.785658375687,216.91841051935,3.13275214366354,0
RT,VP0435,-234.379246488864,-234.837902087933,-0.458655599069118,-387.103118736976,-388.020429935115,-0.917311198138236,1
RT,VP0436,-7.78316500209348,-7.41814726197913,0.365017740114354,65.7517539042792,66.4817893845079,0.730035480228707,0
RT,VP0437,-30.4238315476664,-30.0003527609514,0.423478786715009,20.4293014125336,21.2762589859637,0.846957573430018,0
RT,VP0438,-342.485099019389,-344.60589582684,-2.12079680745074,-603.762080535593,-608.003674150495,-4.24159361490149,1
RT,VP0439,-92.0437498863193,-90.5244498988019,1.5192999875174,-102.512214816939,-99.4736148419046,3.0385999750348,0
RT,VP0440,172.210691377238,173.965166653341,1.75447527610271,422.273590976292,425.782541528497,3.50895055220542,0
RT,VP0441,-106.933920336478,-127.112873649437,-20.1789533129588,-132.014551005879,-172.372457631797,-40.3579066259176,1
RT,VP0442,-248.160030044776,-251.648697757546,-3.48866771276988,-416.347151845348,-423.324487270888,-6.97733542553976,1
RT,VP0443,-458.586604992867,-462.370155293048,-3.78355030018065,-834.316200746192,-841.883301346553,-7.5671006003613,1
RT,VP0444,-9.50522338934456,-11.8138371796435,-2.30861379029892,62.5915940409373,57.9743664603394,-4.61722758059784,1
RT,VP0445,-314.535498297857,-314.565577591858,-0.03007929400178,-547.322855465584,-547.383014053587,-0.06015858800356,1
RT,VP0446,-401.123408110864,-408.474170147803,-7.35076203693825,-720.198822445501,-734.900346519378,-14.7015240738765,1
RT,VP0447,-61.2971615888924,-60.8859039996238,0.411257589268587,-40.7541268016952,-39.931611623158,0.822515178537174,0
RT,VP0448,-317.309608178329,-316.807555388819,0.502052789509662,-552.241043021007,-551.236937441988,1.00410557901932,0
RT,VP0449,-92.848129020145,-92.284631695355,0.563497324790035,-105.526001894807,-104.399007245227,1.12699464958007,0
RT,VP0450,-107.74305188411,-113.781869825375,-6.0388179412646,-135.136516763518,-147.214152646047,-12.0776358825292,1
RT,VP0451,-445.981292746563,-453.558944096359,-7.57765134979542,-808.831890617786,-823.987193317377,-15.1553026995908,1
RT,VP0452,17.4521532081409,20.6869600102619,3.23480680212094,116.015369664246,122.484983268488,6.46961360424189,0
RT,VP0453,-349.723034577278,-349.776713177608,-0.0536786003298744,-617.168525339422,-617.275882540082,-0.107357200659749,1
RT,VP0454,121.026372841668,116.074152691764,-4.95222014990401,322.505717942905,312.601277643097,-9.90444029980802,1
RT,VP0455,205.069370353289,208.382248272219,3.31287791893035,489.973097058818,496.598852896679,6.62575583786071,0
RT,VP0456,-155.692447172735,-156.601325756226,-0.908878583491799,-229.863300754509,-231.681057921493,-1.8177571669836,1
RT,VP0457,-59.3844403153485,-54.9176110584257,4.46682925692278,-36.5928173357807,-27.6591588219351,8.93365851384556,0
RT,VP0458,-319.318253844738,-319.792597029688,-0.474343184950897,-555.912631434244,-556.861317804145,-0.948686369901793,1
RT,VP0459,-98.5751505307521,-98.8355475745623,-0.260397043810201,-116.151126736041,-116.671920823662,-0.520794087620402,1
RT,VP0460,-283.871406672792,-285.42980049734,-1.55839382454735,-485.669096086839,-488.785883735933,-3.1167876490947,1
RT,VP0461,-272.148324320176,-272.054049385083,0.0942749350929262,-461.931007942916,-461.742458072731,0.188549870185852,0
RT,VP0462,-136.722910785082,-138.203660107613,-1.48074932253076,-191.384959159996,-194.346457805058,-2.96149864506151,1
RT,VP0463,-255.920825097485,-254.573144526426,1.34768057105839,-430.688896111786,-427.99353496967,2.69536114211678,0
RT,VP0464,-140.714290647356,-151.644902999966,-10.9306123526096,-200.443466724812,-222.304691430032,-21.8612247052191,1
RT,VP0465,23.1275616795115,23.5404115580398,0.412849878528277,126.926680897288,127.752380654345,0.825699757056555,0
RT,VP0466,-47.1295371718367,-53.441391675177,-6.31185450334033,-14.0737711742757,-26.6974801809564,-12.6237090066807,1
RT,VP0467,-123.407602678098,-135.110964309378,-11.7033616312807,-165.456142466528,-188.86286572909,-23.4067232625614,1
RT,VP0468,131.271194331758,128.902702203866,-2.36849212789153,341.90299928407,337.166015028287,-4.73698425578306,1
RT,VP0469,-201.549209557762,-201.012980241022,0.536229316740162,-320.935101440499,-319.862642807019,1.07245863348032,0
RT,VP0470,-176.786250447933,-181.777109614983,-4.99085916704973,-272.064367766217,-282.046086100316,-9.98171833409947,1
RT,VP0471,-381.300624430848,-382.856705927873,-1.55608149702579,-680.89277718918,-684.004940183231,-3.11216299405157,1
RT,VP0472,-324.924993052868,-331.189513461808,-6.26452040893997,-567.635766975811,-580.164807793691,-12.5290408178799,1
RT,VP0473,-91.9064590950598,-94.2660277592949,-2.3595686642351,-102.955088254968,-107.674225583438,-4.7191373284702,1
RT,VP0474,-98.7931333848693,-99.8695769514317,-1.07644356656238,-115.984225950112,-118.137113083237,-2.15288713312475,1
RT,VP0475,-183.804265752113,-186.836464355155,-3.03219860304165,-286.951423094739,-293.015820300822,-6.0643972060833,1
RT,VP0476,-318.782719531929,-332.95938185473,-14.176662322801,-555.751472206408,-584.104796852009,-28.3533246456019,1
RT,VP0477,-302.172223917958,-299.626093114705,2.54613080325345,-524.823834844928,-519.731573238421,5.0922616065069,0
RT,VP0478,-254.328313460982,-257.84343199782,-3.51511853683843,-426.764142881447,-433.794379955124,-7.03023707367686,1
RT,VP0479,77.576241201734,77.5128060706969,-0.0634351310371244,235.307672633601,235.180802371526,-0.126870262074249,1
RT,VP0480,-119.549070947288,-125.039018194234,-5.48994724694592,-158.412152604722,-169.392047098614,-10.9798944938918,1
RT,VP0481,-128.878949642233,-129.088657477387,-0.209707835154404,-175.904609617389,-176.324025287697,-0.419415670308808,1
RT,VP0482,-538.699378835356,-541.89333933073,-3.1939604953742,-995.133852087393,-1001.52177307814,-6.3879209907484,1
RT,VP0483,178.744912231847,178.370974071326,-0.373938160521675,436.4907351296,435.742858808556,-0.74787632104335,1
RT,VP0484,28.9604938192911,27.7951566183388,-1.16533720095225,138.534643978866,136.203969576962,-2.3306744019045,1
RT,VP0485,-66.8843168990665,-65.3741283841291,1.51018851493745,-52.6575705501687,-49.6371935202938,3.02037702987491,0
RT,VP0486,-231.249946788956,-234.394816578335,-3.14486978937816,-380.607409537396,-386.897149116152,-6.28973957875633,1
RT,VP0487,-70.5708009526081,-71.7053080550037,-1.13450710239562,-59.2752332177704,-61.5442474225616,-2.26901420479123,1
RT,VP0488,-29.7378884043877,-26.8703449822797,2.86754342210799,20.3120377915219,26.0471246357378,5.73508684421597,0
RT,VP0489,102.892341731625,92.7424229476243,-10.1499187840002,285.894562122867,265.594724554867,-20.2998375680005,1
RT,VP0490,105.029674059879,100.618314945234,-4.41135911464536,288.146680668379,279.323962439088,-8.82271822929067,1
RT,VP0491,-401.943195948238,-406.817561651622,-4.87436570338406,-721.68487790273,-731.433609309498,-9.74873140676823,1
RT,VP0492,-3.14402831978532,-4.88450125952278,-1.74047293973746,75.5259102178792,72.0449643384042,-3.48094587947492,1
RT,VP0493,-266.852825387906,-266.331365888537,0.5214594993692,-451.98394137443,-450.941022375691,1.0429189987384,0
RT,VP0494,-20.2422100934832,-19.3587158455589,0.883494247924261,38.5826975434359,40.3496860392844,1.76698849584852,0
RT,VP0495,-577.6545058867,-578.513620559808,-0.859114673108706,-1073.19681238654,-1074.91504173276,-1.71822934621741,1
RT,VP0496,-262.137578266094,-269.470862974042,-7.33328470794834,-441.526964159213,-456.19353357511,-14.6665694158967,1
RT,VP0497,-411.467148255461,-416.54456831651,-5.07742006104843,-740.912081477155,-751.066921599252,-10.1548401220969,1
RT,VP0498,-352.336993216268,-353.176070047501,-0.839076831232717,-622.587428081071,-624.265581743537,-1.67815366246532,1
RT,VP0499,-303.402518065568,-304.096489893557,-0.693971827989287,-524.565447012902,-525.953390668881,-1.38794365597857,1
RT,VP0500,-343.616252827056,-342.149026790891,1.4672260361649,-604.581874794136,-601.647422721806,2.9344520723298,0
RT,VP0501,-125.205148513659,-125.516329768317,-0.31118125465764,-170.376319949024,-170.998682458339,-0.62236250931528,1
RT,VP0502,-90.0005064457035,-86.8652175816944,3.13528886400911,-99.5480406318378,-93.2774629038196,6.27057772801822,0
RT,VP0503,37.4801849717701,37.5213905376518,0.0412055658817394,154.685846741312,154.768257873076,0.0824111317634788,0
RT,VP0504,86.7940361333713,87.1350984452684,0.341062311897133,255.336213396872,256.018338020667,0.682124623794266,0
RT,VP0505,-34.0902140225198,-31.4050381667147,2.68517585580508,11.7618288415042,17.1321805531144,5.37035171161017,0
RT,VP0506,54.5646125281897,57.1073748415914,2.54276231340174,188.554092858586,193.639617485389,5.08552462680348,0
RT,VP0507,320.997775488313,317.273104434807,-3.72467105350552,722.419075368656,714.969733261644,-7.44934210701103,1
RT,VP0508,-101.033024039956,-102.067905373525,-1.03488133356967,-119.839137251289,-121.908899918428,-2.06976266713934,1
RT,VP0509,-111.270702803587,-107.8090675235,3.46163528008748,-142.831563990768,-135.908293430593,6.92327056017496,0
RT,VP0510,-306.687939624972,-305.202153918874,1.48578570609828,-533.77605805058,-530.804486638384,2.97157141219657,0
RT,VP0511,-269.583512934065,-270.9543346199,-1.37082168583515,-457.24848318545,-459.99012655712,-2.74164337167031,1
RT,VP0512,-313.736343555859,-307.800360379799,5.93598317605966,-545.334901361219,-533.4629350091,11.8719663521193,0
RT,VP0513,278.71083561519,275.024929865946,-3.68590574924428,633.983141673178,626.611330174689,-7.37181149848857,1
RT,VP0514,-264.981075213157,-265.284319829125,-0.303244615968254,-448.095781738868,-448.702270970804,-0.606489231936507,1
RT,VP0515,-68.1309170769739,-65.2123931798459,2.91852389712795,-54.8212307466868,-48.9841829524309,5.83704779425591,0
RT,VP0516,-289.684545845319,-287.440685081632,2.2438607636866,-496.66958092601,-492.181859398637,4.4877215273732,0
RT,VP0517,-462.514333830007,-468.505654636311,-5.99132080630375,-842.94210930855,-854.924750921158,-11.9826416126075,1
RT,VP0518,286.576979529796,283.6138780955,-2.96310143429662,649.530968141815,643.604765273222,-5.92620286859324,1
RT,VP0519,353.021616640664,349.184430821647,-3.83718581901712,785.893063523526,778.218691885492,-7.67437163803424,1
RT,VP0520,-433.613261864389,-432.47172023478,1.14154162960926,-785.050460433862,-782.767377174644,2.28308325921853,0
RT,VP0521,-374.102750793691,-380.487435786494,-6.3846849928027,-665.953247560322,-678.722617545927,-12.7693699856054,1
RT,VP0522,-125.11381490034,-129.289991193765,-4.17617629342465,-169.341397485406,-177.693750072255,-8.35235258684929,1
RT,VP0523,43.5437830650458,39.0006358845277,-4.54314718051813,168.100783757333,159.014489396297,-9.08629436103627,1
RT,VP0524,110.605542490222,111.954195224305,1.34865273408343,301.99761345805,304.694918926216,2.69730546816686,0
RT,VP0525,-256.076398136623,-262.957556822569,-6.88115868594593,-430.143491407479,-443.905808779371,-13.7623173718919,1
RT,VP0526,-106.461787251455,-105.963455480039,0.498331771415792,-130.458037286841,-129.46137374401,0.996663542831584,0
RT,VP0527,-232.62245096927,-236.108467145726,-3.48601617645619,-383.750244385825,-390.722276738738,-6.97203235291238,1
RT,VP0528,98.2919296219625,96.2713592610361,-2.02057036092637,272.604510261902,268.563369540049,-4.04114072185274,1
RT,VP0529,-171.65371431976,-170.091642682521,1.56207163723934,-262.972683937268,-259.848540662789,3.12414327447868,0
RT,VP0530,-134.61299965288,-134.689649773022,-0.0766501201412666,-190.27498476164,-190.428285001922,-0.153300240282533,1
RT,VP0531,-64.445360532349,-67.948881064634,-3.50352053228499,-47.7935870115652,-54.8006280761351,-7.00704106456999,1
RT,VP0532,-87.7712639149988,-87.6820190833857,0.0892448316130867,-93.052145884558,-92.8736562213318,0.178489663226173,0
RT,VP0533,-88.1818730970715,-84.905368903491,3.27650419358054,-95.2805575231724,-88.7275491360113,6.55300838716107,0
RT,VP0534,22.4394914857588,21.6572959624147,-0.782195523344171,127.016768722017,125.452377675328,-1.56439104668834,1
RT,VP0535,-262.912295870203,-262.41460828159,0.497687588612791,-443.585002622174,-442.589627444948,0.995375177225583,0
RT,VP0536,-467.393771104277,-469.905922066382,-2.51215096210473,-851.786961964311,-856.81126388852,-5.02430192420945,1
RT,VP0537,-139.204447560368,-137.712197525299,1.49225003506888,-197.242276217986,-194.257776147848,2.98450007013776,0
RT,VP0538,-155.877654309824,-154.979386019563,0.898268290260773,-230.983091413862,-229.18655483334,1.79653658052155,0
RT,VP0539,-603.399780298999,-614.389512287998,-10.989731988999,-1123.75150254701,-1145.73096652501,-21.979463977998,1
RT,VP0540,-19.6047263085893,-16.0063074972674,3.59841881132195,39.4889210165686,46.6857586392125,7.1968376226439,0
RT,VP0541,141.739888536493,139.02795481468,-2.71193372181213,362.904644875192,357.480777431568,-5.42386744362426,1
RT,VP0542,-101.481242413859,-106.083048411205,-4.60180599734565,-121.414015525637,-130.617627520328,-9.2036119946913,1
RT,VP0543,-65.4377367703002,-65.3324807505696,0.105256019730575,-50.6002823104528,-50.3897702709917,0.21051203946115,0
RT,VP0544,61.1061350940547,60.4814713078289,-0.624663786225767,204.117790623173,202.868463050722,-1.24932757245153,1
RT,VP0545,247.710578243564,247.465285131216,-0.245293112348207,574.941769478116,574.45118325342,-0.490586224696358,1
RT,VP0546,-230.32502574267,-230.849388897137,-0.524363154467096,-378.537852098478,-379.586578407412,-1.04872630893419,1
RT,VP0547,-555.727620924622,-556.323435134285,-0.59581420966299,-1029.3815245905,-1030.57315300982,-1.19162841932575,1
RT,VP0548,-14.355697089231,-12.0787643698811,2.27693271934987,46.8317978388138,51.3856632775135,4.55386543869975,0
RT,VP0549,78.3642810863046,81.0359648596715,2.67168377336685,237.950480712393,243.293848259127,5.3433675467337,0
RT,VP0550,-113.875695368059,-113.749973639183,0.125721728875988,-150.536832510668,-150.285389052916,0.251443457751975,0
RT,VP0551,88.3411256615769,91.7042897544429,3.36316409286599,257.835005406336,264.561333592068,6.72632818573197,0
RT,VP0552,-371.223167218298,-370.729981901953,0.493185316344807,-660.055641537994,-659.069270905305,0.986370632689614,0
RT,VP0553,-366.844975671951,-364.099432222211,2.7455434497399,-651.5011559523,-646.01006905282,5.4910868994798,0
RT,VP0554,169.222464806586,167.878000089065,-1.34446471752125,413.965960959329,411.277031524287,-2.6889294350425,1
RT,VP0555,-226.978777361904,-224.435433897614,2.54334346429033,-372.183039956689,-367.096353028108,5.08668692858066,0
RT,VP0556,-68.8701853262257,-71.9275895660443,-3.0574042398186,-57.9992790183836,-64.1140874980208,-6.11480847963719,1
RT,VP0557,-307.9811363945,-309.311362888244,-1.33022649374345,-534.671586152709,-537.332039140196,-2.66045298748691,1
RT,VP0558,-364.826531318343,-368.00490983853,-3.17837852018698,-647.825973853379,-654.182730893753,-6.35675704037396,1
RT,VP0559,-636.550933080151,-638.306297456307,-1.75536437615642,-1191.30103559316,-1194.81176434547,-3.51072875231284,1
RT,VP0560,-49.3662834399975,-50.5014350648312,-1.13515162483367,-18.1916821393209,-20.4619853889882,-2.27030324966734,1
RT,VP0561,-420.809118901977,-421.213714055395,-0.404595153417802,-759.804270946505,-760.61346125334,-0.809190306835603,1
RT,VP0562,-233.604636237106,-238.894858923337,-5.29022268623117,-385.174161146887,-395.754606519349,-10.5804453724623,1
RT,VP0563,-37.4355941498761,-36.0219402437601,1.413653906116,6.50150321148203,9.32881102371402,2.82730781223199,0
RT,VP0564,-587.310528927088,-591.353522711966,-4.04299378487849,-1092.52167213644,-1100.6076597062,-8.08598756975698,1
RT,VP0565,9.29322446360345,7.52394599361418,-1.76927846998927,97.5873595931121,94.0488026531335,-3.53855693997855,1
RT,VP0566,-194.136540530244,-201.260253051456,-7.12371252121153,-306.914018170821,-321.161443213244,-14.2474250424231,1
RT,VP0567,-389.649154093416,-389.918532540808,-0.269378447392739,-697.134990511807,-697.673747406592,-0.538756894785479,1
RT,VP0568,-386.961166872792,-386.339655742744,0.621511130048873,-692.333663400879,-691.090641140781,1.24302226009775,0
RT,VP0569,-240.496177054505,-246.758785484288,-6.26260842978252,-400.52468497069,-413.049901830255,-12.525216859565,1
RT,VP0570,-200.309014045088,-198.669422910327,1.63959113476051,-319.831499612569,-316.552317343048,3.27918226952102,0
RT,VP0571,-46.2507195996727,-51.7217165197525,-5.47099692007987,-13.8200989254488,-24.7620927656086,-10.9419938401597,1
RT,VP0572,-494.604882427937,-496.872662826282,-2.26778039834522,-906.932221040739,-911.467781837429,-4.53556079669045,1
RT,VP0573,15.5744855967665,12.0336044546511,-3.54088114211544,112.021010721819,104.939248437588,-7.08176228423088,1
RT,VP0574,-392.559064047761,-391.721277895629,0.837786152132594,-703.083016768198,-701.407444463933,1.67557230426519,0
RT,VP0575,-225.758028509522,-225.34409304492,0.413935464601764,-368.90221719453,-368.074346265327,0.827870929203527,0
RT,VP0576,-403.867204248519,-403.666974188386,0.200230060133038,-725.660691238293,-725.260231118027,0.400460120266075,0
RT,VP0577,-264.760073248461,-260.696281700023,4.06379154843808,-448.038979670755,-439.911396573879,8.12758309687615,0
RT,VP0578,-382.970446613703,-385.079080691824,-2.10863407812116,-683.854334875942,-688.071603032184,-4.2172681562422,1
RT,VP0579,-240.118407858902,-239.339876474308,0.77853138459335,-397.833616304261,-396.276553535074,1.5570627691867,0
RT,VP0580,-578.646787648529,-578.3703115313,0.276476117228867,-1075.65151220576,-1075.0985599713,0.552952234457734,0
RT,VP0581,216.932724827817,217.727160899329,0.794436071511626,511.022083392104,512.610955535128,1.58887214302325,0
RT,VP0582,-185.909988458952,-185.445107074906,0.464881384045441,-292.752859187501,-291.823096419411,0.929762768090882,0
RT,VP0583,-247.010553256179,-247.572221612737,-0.56166835655813,-412.744142004491,-413.867478717607,-1.12333671311626,1
RT,VP0584,138.94985341235,141.516676378663,2.56682296631269,355.751915046516,360.885560979141,5.13364593262537,0
RT,VP0585,-355.767061021289,-358.452935744478,-2.68587472318842,-629.759607275459,-635.131356721836,-5.37174944637684,1
RT,VP0586,-589.505325796285,-590.893681623045,-1.38835582676063,-1097.14428290512,-1099.92099455865,-2.77671165352126,1
RT,VP0587,-208.318415486276,-211.103462680315,-2.78504719403873,-335.277768082885,-340.847862470963,-5.57009438807745,1
RT,VP0588,249.860219599329,248.026372900338,-1.83384669899067,576.035325622726,572.367632224745,-3.66769339798134,1
RT,VP0589,-258.53863174305,-263.09140878871,-4.55277704566072,-435.528794184017,-444.634348275338,-9.10555409132144,1
RT,VP0590,-520.270625392473,-526.542700198814,-6.27207480634149,-959.168559273712,-971.712708886395,-12.544149612683,1
RT,VP0591,-437.575838878938,-435.402864031772,2.17297484716573,-794.237110128372,-789.891160434041,4.34594969433147,0
RT,VP0592,-363.321069386754,-363.999772217554,-0.678702830800603,-645.000075682207,-646.357481343808,-1.35740566160121,1
RT,VP0593,71.5782192841173,68.2944146104177,-3.28380467369959,225.126929383989,218.559320036589,-6.56760934739918,1
RT,VP0594,-71.2837548586503,-75.9273508524794,-4.64359599382908,-61.2220909450785,-70.5092829327366,-9.28719198765816,1
RT,VP0595,-247.071561559809,-254.719501455143,-7.64793989533354,-412.541082299992,-427.836962090659,-15.2958797906671,1
RT,VP0596,180.521960875172,179.572368354234,-0.949592520938438,440.044832416249,438.145647374372,-1.89918504187688,1
RT,VP0597,-168.462094972861,-171.523517866902,-3.06142289404045,-255.688486223492,-261.811332011573,-6.12284578808089,1
RT,VP0598,-5.68608127696058,-4.42733488292964,1.25874639403094,69.3857262919526,71.9032190800144,2.51749278806187,0
RT,VP0599,-231.310298654767,-233.338747479807,-2.02844882503967,-380.676052449834,-384.732950099913,-4.05689765007935,1
RT,VP0600,-252.417547309105,-255.023180379873,-2.60563307076814,-423.31350102725,-428.524767168787,-5.21126614153627,1
RT,VP0601,-152.640898795626,-156.959913905251,-4.31901510962552,-223.719912971953,-232.357943191204,-8.63803021925105,1
RT,VP0602,-185.577436798078,-190.946951853154,-5.36951505507625,-289.223322782121,-299.962352892274,-10.7390301101525,1
RT,VP0603,-78.3522644748935,-70.0421733388275,8.31009113606598,-75.5795526567859,-58.9593703846539,16.620182272132,0
RT,VP0604,-241.427332022113,-242.787194242314,-1.35986222020051,-401.346530914577,-404.066255354978,-2.71972444040102,1
RT,VP0605,83.4760872700044,90.1016230236346,6.62553575363023,247.375698932039,260.6267704393,13.2510715072604,0
RT,VP0606,-80.9051987793267,-81.7553141400757,-0.850115360749044,-81.8834957605771,-83.5837264820752,-1.70023072149809,1
RT,VP0607,-259.677141338223,-261.18624042907,-1.5090990908476,-438.355108350982,-441.373306532678,-3.0181981816952,1
RT,VP0608,67.7004707016638,66.6646447154653,-1.03582598619846,215.809714717901,213.738062745504,-2.07165197239692,1
RT,VP0609,47.4872286521,46.6437502643541,-0.843478387745904,175.500734617629,173.813777842137,-1.68695677549181,1
RT,VP0610,-35.1770227358873,-38.5390776703948,-3.36205493450746,11.2078391475237,4.48372927850875,-6.72410986901491,1
RT,VP0611,-118.766295141336,-123.387844681802,-4.62154954046594,-156.449401611701,-165.692500692633,-9.24309908093187,1
RT,VP0612,-361.29750836873,-362.444811785868,-1.14730341713727,-640.380797607536,-642.675404441811,-2.29460683427453,1
RT,VP0613,237.305034473959,237.614176390915,0.309141916955923,553.477459460246,554.095743294158,0.618283833911846,0
RT,VP0614,211.250237042494,210.152461133496,-1.09777590899807,498.392781633563,496.197229815567,-2.19555181799615,1
RT,VP0615,-40.4464232741873,-42.3233073761805,-1.87688410199314,0.00756178744998692,-3.7462064165363,-3.75376820398628,1
RT,VP0616,-122.300661000641,-131.236854933144,-8.9361939325031,-163.857778644265,-181.730166509272,-17.8723878650062,1
RT,VP0617,-93.441140083565,-87.0647218976768,6.37641818588821,-105.605315659264,-92.8524792874872,12.7528363717764,0
RT,VP0618,-411.769193832027,-412.026209326952,-0.257015494925042,-741.490393887828,-742.004424877678,-0.514030989849971,1
RT,VP0619,-335.280719382188,-332.182955915682,3.09776346650631,-588.347219634452,-582.151692701439,6.19552693301262,0
RT,VP0620,-283.928597624494,-283.185462946148,0.743134678346053,-485.541816405138,-484.055547048446,1.48626935669211,0
RT,VP0621,322.36188190041,323.219519322469,0.857637422058872,721.325843419428,723.041118263546,1.71527484411774,0
RT,VP0622,-308.658106808446,-308.452436603956,0.205670204490389,-535.371668757193,-534.960328348212,0.411340408980777,0
RT,VP0623,-122.675831111507,-121.227223493866,1.44860761764141,-164.810777482341,-161.913562247058,2.89721523528283,0
RT,VP0624,-277.48692953407,-278.961381669978,-1.47445213590782,-475.326762692727,-478.275666964543,-2.94890427181565,1
RT,VP0625,-267.462186302316,-271.536309108244,-4.07412280592746,-452.812173217772,-460.960418829627,-8.14824561185492,1
RT,VP0626,-196.05575086251,-196.270218260996,-0.214467398486306,-310.258212057941,-310.687146854914,-0.428934796972612,1
RT,VP0627,-25.1007272559376,-24.1142387406751,0.986488515262522,30.6847778033994,32.6577548339245,1.97297703052504,0
RT,VP0628,-181.896408639445,-181.901409763969,-0.00500112452471058,-281.809374492099,-281.819376741148,-0.0100022490494212,1
RT,VP0629,-346.237481629196,-352.149208164138,-5.91172653494112,-610.608594570947,-622.432047640829,-11.8234530698822,1
RT,VP0630,-245.376745032431,-248.851189684466,-3.47444465203489,-409.42173094124,-416.37062024531,-6.94888930406978,1
RT,VP0631,-48.2082033828886,-47.160590270661,1.04761311222762,-14.7876696058855,-12.6924433814302,2.09522622445525,0
RT,VP0632,-306.608770037683,-312.104297202146,-5.49552716446237,-530.801847167723,-541.792901496648,-10.9910543289247,1
RT,VP0633,-130.021088710077,-134.790855694314,-4.76976698423653,-178.175808732709,-187.715342701182,-9.53953396847305,1
RT,VP0634,-265.209057385879,-264.223245436292,0.985811949586491,-448.344397513011,-446.372773613838,1.97162389917298,0
RT,VP0635,37.3063341533008,38.0139722399269,0.707638086626105,155.985359817836,157.400635991088,1.41527617325221,0
RT,VP0636,-72.4559162131281,-75.1896412688448,-2.73372505571672,-64.0967325065808,-69.5641826180142,-5.46745011143344,1
RT,VP0637,-166.948650584058,-165.255058684577,1.69359189948045,-253.356416427441,-249.96923262848,3.3871837989609,0
RT,VP0638,-247.031664399546,-244.36981453971,2.66184985983625,-413.248228879417,-407.924529159745,5.3236997196725,0
RT,VP0639,-29.5568760001801,-29.0756070276229,0.481268972557189,22.6343891297696,23.596927074884,0.962537945114377,0
RT,VP0640,25.8695032126422,25.734544066998,-0.134959145644189,133.070765548906,132.800847257617,-0.269918291288377,1
RT,VP0641,-96.6008471417333,-95.9998114917735,0.60103564995984,-113.889503365458,-112.687432065538,1.20207129991968,0
RT,VP0642,-251.501466732412,-235.101305601578,16.4001611308336,-421.202102897684,-388.401780636017,32.8003222616672,0
RT,VP0643,-62.7147241152546,-62.6042800638095,0.110444051445143,-45.9247398144138,-45.7038517115235,0.220888102890285,0
